State,County,Date Detected,Bird Species
Wisconsin,Milwaukee,2022-05-04,Canada goose
Wisconsin,St. Croix,2022-05-04,Wood duck
Wisconsin,Pepin,2022-05-04,Cooper's hawk
Wisconsin,St. Croix,2022-05-04,Hooded merganser
North Dakota,LaMoure,2022-05-04,Turkey vulture
North Dakota,LaMoure,2022-05-04,Turkey vulture
Wisconsin,Pierce,2022-05-03,Bald eagle
Minnesota,Ramsey,2022-05-03,Northern harrier
Minnesota,Ramsey,2022-05-03,Bald eagle
Minnesota,Ramsey,2022-05-03,Great horned owl
Minnesota,Ramsey,2022-05-03,Cooper's hawk
Minnesota,Ramsey,2022-05-03,Great horned owl
Minnesota,Ramsey,2022-05-03,Barred owl
Minnesota,Ramsey,2022-05-03,Great horned owl
Indiana,Shelby,2022-05-03,Bald eagle
Iowa,Story,2022-05-03,Red-tailed hawk
Colorado,Jackson,2022-05-03,Canada goose
New York,Saratoga,2022-05-03,Bald eagle
Wyoming,Laramie,2022-05-03,Owl (unidentified)
Wyoming,Fremont,2022-05-03,Red-tailed hawk
Wyoming,Fremont,2022-05-03,Great horned owl
North Dakota,Mercer,2022-05-03,Red-tailed hawk
North Dakota,Burleigh,2022-05-03,Turkey vulture
North Dakota,Divide,2022-05-03,Snow goose
North Dakota,Divide,2022-05-03,Snow goose
North Dakota,Divide,2022-05-03,Ross's goose
North Dakota,Stutsman,2022-05-03,Red-tailed hawk
North Dakota,Stutsman,2022-05-03,Red-tailed hawk
North Dakota,Towner,2022-05-03,Rough-legged hawk
North Dakota,Towner,2022-05-03,Cooper's hawk
North Dakota,Towner,2022-05-03,American crow
North Dakota,Towner,2022-05-03,American crow
North Dakota,Cass,2022-05-03,Turkey vulture
North Dakota,Ramsey,2022-05-03,Bald eagle
North Dakota,Stutsman,2022-05-03,American robin
North Dakota,Benson,2022-05-03,Red-tailed hawk
North Dakota,Benson,2022-05-03,American crow
North Dakota,Benson,2022-05-03,American crow
North Dakota,Benson,2022-05-03,American crow
North Dakota,Benson,2022-05-03,American crow
North Dakota,Ramsey,2022-05-03,Great horned owl
North Dakota,Williams,2022-05-03,Snow goose
North Dakota,Dickey,2022-05-03,Red-tailed hawk
North Dakota,LaMoure,2022-05-03,Red-tailed hawk
North Dakota,Dickey,2022-05-03,Turkey vulture
North Dakota,LaMoure,2022-05-03,Great horned owl
North Dakota,Burleigh,2022-05-03,American white pelican
North Dakota,Burleigh,2022-05-03,Sandhill crane
North Dakota,Stutsman,2022-05-03,Red-tailed hawk
Minnesota,Ramsey,2022-05-02,Red-shouldered hawk
Minnesota,Ramsey,2022-05-02,Red-shouldered hawk
Texas,Wichita,2022-05-02,Owl (unidentified)
Minnesota,Ramsey,2022-05-02,Great horned owl
New York,Suffolk,2022-05-02,Ring-necked pheasant
Minnesota,Ramsey,2022-05-02,Great horned owl
Minnesota,Ramsey,2022-05-02,Great horned owl
Minnesota,Ramsey,2022-05-02,Cooper's hawk
Minnesota,Ramsey,2022-05-02,Great horned owl
